run_id,degree,sum_prob,deg_count
20260427_202818_386105,26,0.0061006675769837565,26
20260427_202818_386105,58,0.004681510692890255,5
20260427_202818_386105,87,0.001000482779544977,1
20260427_202818_386105,39,0.003851684311488441,8
20260427_202818_386105,142,0.003620818105863431,1
20260427_202818_386105,128,0.00653714669012058,2
20260427_202818_386105,50,0.004594528423149914,6
20260427_202818_386105,41,0.0060649087022757574,8
20260427_202818_386105,276,0.010505590212408971,1
20260427_202818_386105,5,0.0061348710483170015,357
20260427_202818_386105,174,0.0052606224644413,1
20260427_202818_386105,30,0.0039562236356646425,13
20260427_202818_386105,61,0.0025706161753638523,2
20260427_202818_386105,24,0.0036899948436169205,16
20260427_202818_386105,304,0.015211645668999157,1
20260427_202818_386105,120,0.004148802826955473,1
20260427_202818_386105,52,0.0017661667111076149,3
20260427_202818_386105,154,0.002727181061010995,1
20260427_202818_386105,46,0.0019591971457678897,3
20260427_202818_386105,253,0.009481061946027618,1
20260427_202818_386105,117,0.00551622470694298,2
20260427_202818_386105,169,0.005469195702915522,2
20260427_202818_386105,206,0.007775287680355559,1
20260427_202818_386105,76,0.0037768073598976794,2
20260427_202818_386105,20,0.007272964406354734,44
20260427_202818_386105,62,0.0023995961361838927,2
20260427_202818_386105,119,0.010043046741214569,3
20260427_202818_386105,67,0.0025243955563851723,2
20260427_202818_386105,129,0.00811906469424704,2
20260427_202818_386105,81,0.004885798234812411,3
20260427_202818_386105,37,0.004814071684157949,10
20260427_202818_386105,210,0.00635777655910084,1
20260427_202818_386105,34,0.0012878717758803442,4
20260427_202818_386105,186,0.004635126124872211,1
20260427_202818_386105,28,0.008282550726323662,27
20260427_202818_386105,377,0.02013268712428973,1
20260427_202818_386105,54,0.002068224667289079,3
20260427_202818_386105,68,0.0013680393801052003,1
20260427_202818_386105,84,0.0011435630368398834,1
20260427_202818_386105,75,0.0032777731298871335,2
20260427_202818_386105,40,0.004144388914234262,7
20260427_202818_386105,66,0.003253454531582825,3
20260427_202818_386105,49,0.0011041344988841073,2
20260427_202818_386105,78,0.0012406282675856647,1
20260427_202818_386105,155,0.003940353494659432,1
20260427_202818_386105,71,0.003028099029192078,2
20260427_202818_386105,139,0.003562969407072022,1
20260427_202818_386105,48,0.0036461066688680595,5
20260427_202818_386105,98,0.00123980413897337,1
20260427_202818_386105,90,0.0018894764688025373,1
20260427_202818_386105,2,0.00038907112179177236,103
20260427_202818_386105,151,0.003068974311469324,1
20260427_202818_386105,59,0.002802697656909333,3
20260427_202818_386105,157,0.004061304648480189,1
20260427_202818_386105,108,0.005563635089203683,2
20260427_202818_386105,70,0.003290532153711356,2
20260427_202818_386105,99,0.0015210119151557945,1
20260427_202818_386105,57,0.004303128044315787,4
20260427_202818_386105,64,0.0009718324581449658,1
20260427_202818_386105,83,0.002266503048512542,1
20260427_202818_386105,97,0.0017300788246267086,1
20260427_202818_386105,272,0.012937996145499923,1
20260427_202818_386105,178,0.005947154158461531,1
20260427_202818_386105,211,0.00918108771119404,1
20260427_202818_386105,77,0.0017918614477725736,1
20260427_202818_386105,143,0.003624843424969037,1
20260427_202818_386105,65,0.002121408125985897,2
20260427_202818_386105,123,0.0041241063780613554,1
20260427_202818_386105,53,0.0018820117912136769,2
20260427_202818_386105,60,0.0030009885476480554,3
20260427_202818_386105,101,0.0023163352817576937,1
20260427_202818_386105,56,0.0017289729230416237,2
20260427_202818_386105,91,0.0016798999323554536,1
